project,commit_id,ns,nd,nf,entropy,exp,rexp,sexp,ndev,age,nuc,fix,la,ld,lt
tor_1,012a2a5253d7f7aec557cf464b7a8a7443ba923e,1,1,1,0,3179,1567.36,2994,5,4.92252,0,0,3,2,725
tor_1,012b57c28d6ea53c4fb4131204029b3a113fca51,1,1,1,0,1336,835.192,1274,1,0.990081,0,1,3,3,55
tor_1,012c44538ce15a3e45d6cdea0935062bdcaf5bf4,1,1,3,1,741,517.767,198,6,187.139,9.66667,0,14,1,216.667
tor_1,012f85c79416ae05ccfb59f308ec3faa023128c5,1,1,1,0,1854,1052.51,1758,4,2.02775,0,0,2,4,3569
tor_1,0130e7c9d2842ad58e1b84829aeab16a2efba3bb,0,0,0,0,6138,1664.85,0,0,0,0,0,0,0,0
tor_1,0133169481edd4094ec422da09bb68547bca4b50,1,2,2,0.650811,716,275.198,499,3,-0.00206019,3,0,61,13,300
tor_1,01334589f1eae801b4ed8fb72fe3816ad5b0fe78,1,1,1,0,11466,2743.5,5379,61,27.4472,1727,0,3,4,7383
tor_1,013550d6453715d316dc982a190f7fcd47e01cfd,1,1,1,0,20937,4197.93,2893,19,0.00375,2261,0,39,56,36823
tor_1,01357d6b163b1823811435871c92d6972b4eb65d,2,2,2,0.87387,6196,1229.81,1068,14,0.228322,840,0,5,6,5645.5
tor_1,0135fb028c8ca0ce310009f20efef89e53a36f2c,0,0,0,0,367,138.561,0,0,0,0,0,0,0,0
tor_1,013a1238336ab860a9c9998e1aec6bc211f33fb3,1,1,1,0,17883,4729.6,2289,0,0,0,0,3,0,0
tor_1,013a700bfffdab98607b552941b44855dedd9585,1,1,1,0,1871,1051.78,1773,4,0.821285,0,0,1,1,3616
tor_1,0140052a356cdcfe0e2da25aee6b8c376815528c,1,2,3,0.607831,407,147.7,384,9,26.8097,46.3333,0,7,4,1255.33
tor_1,01404d7c52a7c9b5756a73d662811da70d7a8378,0,0,0,0,14560,3769.37,0,0,0,0,0,0,0,0
tor_1,01407f9718a7b1eb4e43b46c2799a390551aad29,0,0,0,0,8261,2221.03,0,0,0,0,0,0,0,0
tor_1,014345ed6abca3305fcbdea3b75a23adc3976926,1,1,1,0,21364,3876.4,9408,32,7.01544,586,0,3,21,3304
tor_1,0147e0aa502b34b1d44c6ee255c47ee6aa1c9930,1,1,1,0,441,331.682,441,3,2.22904,0,0,8,0,174
tor_1,01482e30ad8a453f3721ef17a4a9633806b90684,0,0,0,0,12803,3069.52,0,0,0,0,0,0,0,0
tor_1,01492d3869a49ff005dd8590e11466dd3cc0045a,1,1,1,0,2,1.98376,2,7,67.2479,42,1,4,2,1165
tor_1,0149c1ff980414fca36c3aa4530ed25daf4e7553,1,1,1,0,299,104.014,61,0,0,0,1,10,0,0
tor_1,014abf86e5a6484d23f72bb6959d78e379d90206,0,0,0,0,840,377.195,0,0,0,0,0,0,0,0
tor_1,014e69054d5a09664753d149eb5556ec059bcb11,1,1,1,0,7873,2095.04,3569,2,0.00972222,22,0,48,0,919
tor_1,014f860205abfbbc2e7fe6afdaad2e77b631ed48,1,1,1,0,10943,2667.6,1544,16,0.0282407,1943,1,1,1,18718
tor_1,015189b5df17d3572d27e850336e9d1c9dc83c6d,1,1,3,0.202403,5025,1591.72,2141,13,16.417,572.667,0,47,47,2305
tor_1,0151e1d1586b2e96dffb667cf2825e4fe993b62e,1,1,1,0,13440,3371.16,1663,0,0,0,0,4,0,0
tor_1,0152be0dcf9463deb0942509366122835fe3912a,1,1,1,0,2222,1007.51,2111,3,0.0104398,0,1,15,14,1882
tor_1,0153b6b20e4fe0f2ad20324cd4a3f7ea1d65d4fc,2,2,2,0.763543,4456,1566.95,663,5,85.6641,329,0,17,0,2848
tor_1,015979b9f0dacfbd6525eb45dc1ad6d51bf96a49,1,2,10,0.530236,926,622.843,915,6,2.00792,0,0,121,95,1201.6
tor_1,015d5152fa78c5f1dda3953214d56893e8a3d111,0,0,0,0,1252,799.482,0,0,0,0,0,0,0,0
tor_1,015f710f72823bc31c3075fb41d3ae33eb7abe06,0,0,0,0,9598,2350.61,0,0,0,0,0,0,0,0
tor_1,015fcd0e1191aa6fec672a6e01bf348638eba8a0,2,2,2,0.405639,16829,4277.17,9669,29,101.503,417.5,1,14,6,1820
tor_1,016044b95e00233677a13183f81eca3c4b9559b0,0,0,0,0,21096,4023.12,0,0,0,0,0,0,0,0
tor_1,0162463667edd85b0973a6cc182b66288585be92,1,1,1,0,18121,4731.44,2488,19,0.000775463,2195,0,1,1,30512
tor_1,0164f16f70d17da202c8085e620e9cf043eda0b3,1,1,1,0,119,87.4236,107,13,0.00429398,813,0,5,1,4164
tor_1,0165f2765f73fbe585c01dce82d7b10417237836,1,1,1,0,793,248.556,217,2,35.0402,142,0,6,0,1352
tor_1,016adc9a08bdccf395b41709b5b534edf2298f6e,1,1,2,0.734496,4449,1665.91,1699,8,0.523322,1009.5,0,2,3,4606
tor_1,016c21d871a8fedcd07b7aaca43e47315013c1d4,2,2,2,0.633007,6584,1216.35,1732,11,0.860278,126,1,6,8,676
tor_1,016e67f9415530399cdffec3d8d6530b3323dbbb,2,2,8,0.133914,603,254.493,105,8,0.000137442,359.75,0,4,166,3059.88
tor_1,01700d779ca2a0cfb40b04741e3cdda5874d2156,1,1,1,0,15745,4169.24,7102,40,0.22919,864,0,1,1,7630
tor_1,017047e7b2215131907e7afb4107b9013651345d,1,2,2,0.0112276,21,20.4634,21,61,10.0847,877,1,218,106,5619
tor_1,017245074e3a2c1c7ad4375911a586367e036b04,0,0,0,0,12264,2922.59,0,0,0,0,0,0,0,0
tor_1,01733e2b1568dacea26765800fab2c66f0b16bd1,1,2,4,0.289697,11154,2664.23,5241,20,92.7939,227.5,0,51,26,1132
tor_1,0175209e6b3bf990633838e35b9c70d4099124ae,0,0,0,0,8073,2132.11,0,0,0,0,0,0,0,0
tor_1,0175fcaf7c6284f8961e112fab80beb4257f0faf,1,1,1,0,9276,2287.69,4337,2,7.65469,7,1,8,4,261
tor_1,017c62000cc078e2e858bc0a9a7efa60c4196c60,1,1,1,0,19497,4433.64,251,3,0.00459491,6,0,4,0,42
tor_1,017e3571d2037e981125402fda00e5ee79c7eefe,1,1,1,0,2136,1031.35,2032,4,0.00240741,0,0,3,1,581
tor_1,01800ea1e4e0312c8b204541a8e43d7aad67ad61,1,3,3,0.32662,146,67.416,136,17,-41.5609,319,0,31,1,1675.67
tor_1,01819faaba0b4817ce15d29be0944e23268e76c4,1,1,1,0,193,110.89,179,2,14.9203,30,0,0,5,1475
tor_1,018684508a0da2e2b4baa0a8d51c702e1a93e85e,1,2,8,0.341516,1628,920.082,1534,5,13.1828,0,1,70,45,1474.88
tor_1,01878fa3095a949575d922da6fc8342eeaad2afb,1,1,1,0,14374,3709.71,1784,0,0,0,0,8,0,0
tor_1,0187bd872885343761174218529aed7058f8d636,2,2,2,0.44391,6727,1847.82,3276,10,-16.2858,153,0,26,0,1329
tor_1,018c8c921d981f6e105281994d5739f7a247ec00,1,1,1,0,169,101.322,5,3,93.9827,37,1,11,6,342
tor_1,018e6b69062d03a8cf3d51fadfc7926924f228f4,1,1,1,0,2208,1286.08,2103,3,0.0467477,0,1,3,5,1676
tor_1,018edbba736563d386990d3868dabc06d946e399,1,1,7,0.759494,528,392.903,528,3,2.68294,0,0,13,21,838.571
tor_1,018fe7d11e148538f29418c5e2ff91ff314c3a11,1,1,1,0,8090,2146.38,3718,14,0.00255787,368,0,10,2,2547
tor_1,01905a6ef9f00705e9db95cf134f1a08787ab92f,2,2,3,0.688726,7087,1874.14,3545,12,4.73221,121,0,5,9,1108.67
tor_1,0196647970a91d2bdb052f38b3749dd0e99348e4,1,2,2,0.906557,6656,1144.71,1546,18,18.9573,514,0,23,7,2953
tor_1,0197615f44be5f9045acb16325617e09833cd4c8,1,1,1,0,2963,1322.54,213,1,7.54858,5,0,139,11,127
tor_1,01989f22befc804c4d91781e9dc59406090356a8,1,1,4,0.378022,2141,1028.75,2037,6,7.04918,0,1,11,6,2181.75
tor_1,019a044e5e6586fb42a171cb98aea15a72bd5a13,1,3,8,0.408757,18073,4711.42,8087,12,61.7077,28.375,0,33,5,330.375
tor_1,019b7ddb9f9599f7040b1477b47956626c88bb45,1,1,1,0,12377,2951.78,5762,1,0.0749537,15,1,1,1,652
tor_1,019c31bbf8a7aff9e99c8e373daa4d0f4102d1a4,1,1,1,0,14,13.857,4,2,0.00719907,2,0,8,3,213
tor_1,019c94ebf34b42641b39936af0b20dd9f79ba99e,1,1,1,0,2049,1078.25,1945,2,27.0047,0,0,7,6,1648
tor_1,019e39b2c0d2c6f22cd8268262e328494e88f456,1,1,1,0,4039,1630.92,61,4,0.536331,280,0,26,13,2735
tor_1,01a00d0f94e7d8f89cc5244c8b49bf27bc37f797,0,0,0,0,13791,3547.57,0,0,0,0,0,0,0,0
tor_1,01a09e8f8601ce61be500c92ea200c29e4389c7a,1,1,1,0,7961,2127.25,3635,18,7.33027,835,1,4,2,3054
tor_1,01a0ab02a3d8ef9e7664945224ce5e22f18ac4b9,0,0,0,0,9668,2345.24,0,0,0,0,0,0,0,0
tor_1,01a5b41be0aa0d8ab2574d7075af8db2878a1cf3,2,3,5,0.308956,7208,562.399,2156,102,82.2847,723,0,39,0,2398.8
tor_1,01a72eb6632056a55f68cd30ddb0c9771ab73ed9,1,9,79,0.3881,5,3.4187,4,0,0,0,0,24385,0,0
tor_1,01a797be4ef4e55031f56307b4f8485bd6402c13,0,0,0,0,680,293.135,0,0,0,0,0,0,0,0
tor_1,01a9575ad049643656254911167da901f0f7b04c,1,1,1,0,51,38.1001,34,19,77.3417,88,0,4,4,199
tor_1,01a977b492327f39e7490e9ffbc5a27f15734dc9,1,1,1,0,624,270.427,38,1,180.154,5,0,18,4,469
tor_1,01a9cc0413fe89f14d753a58e116ef933758684c,3,3,4,0.827729,5690,1398.74,2066,16,1.87837,505.5,0,6,4,2466
tor_1,01aa4f95acd157ae6c4cccec531c63653bc2dc10,2,2,2,0.278129,5137,1664.26,1367,6,30.9711,801.5,1,10,1,4740
tor_1,01ab67e38b358ae98775d1b30e5f83938af19d21,1,1,2,1,13309,3365.42,1863,16,0.00677083,1029.5,1,4,4,17847
tor_1,01ac961ca1fc46efeec141ea275c6ea9971c3ee7,0,0,0,0,7922,2119.18,0,0,0,0,0,0,0,0
tor_1,01acce62b95e102e4381a38337f71ca2b30cc40e,1,1,1,0,7027,1907.19,382,0,0,0,0,4,0,0
tor_1,01adeb2471360f4c832252d8b9b9a05ab212a76c,0,0,0,0,15975,4179.81,0,0,0,0,0,0,0,0
tor_1,01af3a55f41de991c0b59d5bf12c100c82829b47,0,0,0,0,19800,4578.81,0,0,0,0,0,0,0,0
tor_1,01af92fedead7589ac4272558d284e0e68de7ddd,0,0,0,0,8272,2229.61,0,0,0,0,0,0,0,0
tor_1,01b07c548b93bcc58adac612a02c69dcb4b63b28,2,2,5,0.17959,18762,4582.83,8486,3,3.52076,4.6,0,154,157,930.2
tor_1,01b0954b2335b8f1fe672c2d64666937876bb845,1,1,1,0,0,0,0,76,51.0714,683,0,2,0,4045
tor_1,01b16175c88e2762a1922e988dc443ad2b661e42,1,1,1,0,543,405.795,543,3,10.4281,0,0,4,5,44
tor_1,01b23a6d49f039d831074ead18dfd38548809a7d,1,1,1,0,9840,2429.9,1083,0,0,0,0,4,0,0
tor_1,01b5ee3a4a36e58a1e35bdddb27e250162c2f7ba,1,1,1,0,2908,1286.77,197,2,10.0722,5,0,9,4,54
tor_1,01badebf71eb0c6288d5d4d7e1214bf6fbff15cc,1,1,1,0,2284,1338.3,2169,2,0.00634259,0,1,1,2,568
tor_1,01bb260f3108688f2ca54b1eea813980dd94ea1f,0,0,0,0,10994,2668.67,0,0,0,0,0,0,0,0
tor_1,01bc03eff43775d5f293c63d1dec05650a84a420,3,3,6,0.344233,2575,1173.22,391,9,0.0787847,353.667,0,80,9,2429.67
tor_1,01bda6c23f58947ad1e20ea6367a5c260f53dfab,1,1,1,0,217,79.7578,174,11,14.2257,78,0,40,0,875
tor_1,01bda9bed1bbbeb808053ff9b23e5db4e10dd765,0,0,0,0,19269,4372.2,0,0,0,0,0,0,0,0
tor_1,01be7cc5350d7fabe9be79e4097305f0890e34e6,3,3,3,0.75,21037,4031.44,12758,62,1.13897,510.667,0,4,4,1134
tor_1,01c153c76aad4c23aeeb8c5148a50fa5c165fb31,1,1,1,0,2210,996.249,2100,3,0.0160532,0,0,2,1,1359
tor_1,01c1a355c24e08cb6360184c5d1c40d2e5e36d55,1,1,1,0,615,251.925,95,3,38.9765,394,0,3,0,3116
tor_1,01c3685a24ed84fdb0b0c60b7619250d5d7c3213,1,1,1,0,48,43.2786,48,1,0.267442,0,0,3,2,128
tor_1,01c4abc2d41a7d140a0c0931528fc680dcbac0ee,2,4,5,0.253784,1236,482.766,1123,51,74.7831,249.2,0,51,8,1286
tor_1,01c5d4583f3bc33c2c00b16ea269a2b03f5ac55e,0,0,0,0,15576,4106.02,0,0,0,0,0,0,0,0
tor_1,01c6b01137df4339ca838332a3688ebd72834129,1,1,2,0.405639,5495,1394.29,2394,10,7.43259,384,0,3,1,3601.5
tor_1,01c6fde3265752f8e91084f5d1dd4788a96d8de9,1,1,1,0,119,62.9356,104,2,338.068,6,1,1,1,273
tor_1,01c73711f1b91643ff12c82e539c1ef783fdfe8c,0,0,0,0,17422,4601.24,0,0,0,0,0,0,0,0
tor_1,01c7b60a8063580fff7ad48adac3d1905df01013,1,1,14,0.268546,134,89.272,98,22,0.011145,277.786,0,65,39,2431.36
tor_1,01c7d06b91b120e245558c08a73b609d460520e4,1,1,1,0,8928,2135.24,120,1,276.232,5,0,6,3,70
tor_1,01cde8dbf3489607a89c08b3602716d8e3b60753,1,1,1,0,210,143.015,48,14,3.09962,599,0,3,3,1044
tor_1,01cee1ff156abbf8dd52e62ffc30e135b29bb22b,1,1,1,0,1985,1072.65,1883,4,0.0536343,0,0,1,1,317
tor_1,01cf3007b56fdd53ecc757c54f30393c206458de,1,1,1,0,160,70.2109,130,3,0.103565,25,0,108,98,1001
tor_1,01d0bf180344b213b3bf43d8e40dc9c8e4990976,1,1,1,0,16952,4362.52,7549,4,36.8958,13,0,1,0,40
tor_1,01d592143560ef650dad0827cb4b0d50a276a1b2,0,0,0,0,11560,2753.34,0,0,0,0,0,0,0,0
tor_1,01d67a90711f084c6ec1971315f7486af2797faf,1,1,1,0,15229,4000.97,6924,23,12.6741,477,0,2,0,1071
tor_1,01d6e23f767a029cc77cbe59b80046fcaad8401e,0,0,0,0,15947,4188.81,0,0,0,0,0,0,0,0
tor_1,01d712164d62cbc9a25164fc763ee110baa1639c,1,1,1,0,636,268.776,146,2,0.000219907,100,0,3,2,1138
tor_1,01d729cbfe88e8a77b7bd42434e32771402f3fe7,1,1,1,0,16668,4298.76,7435,6,7.20292,58,1,1,0,1259
tor_1,01d940e71b02fd133eda56e0bc9bee113854af7c,1,1,1,0,1413,889.072,414,3,0.00409722,17,0,10,8,370
tor_1,01d988d72f9eae798a36d1c8bb226b9e8f4fe3f1,0,0,0,0,10712,2681.73,0,0,0,0,0,0,0,0
tor_1,01da81060982f05e6b661144aaadc63dae1e6dfd,0,0,0,0,783,248.376,0,0,0,0,1,0,0,0
tor_1,01ddb05fba01b8bf5f9f48514ef17ec77594ac85,2,2,2,0.57938,4142,1616.48,345,4,1.3757,322.5,0,5,1,3931.5
tor_1,01de8edd274240ce1111fe95ed890fea148aecb5,1,1,1,0,14598,3801.82,2041,16,0.000173611,2100,0,1,1,24096
tor_1,01df4856f7d7cdeb04575508dc4262a5549c037c,1,1,1,0,3981,1647.35,523,0,0,0,0,178,0,0
tor_1,01e1dc0e6227a8d7e107e41cf19ac9c68d47e7b7,1,1,1,0,3,2.91739,3,12,40.7516,272,1,2,2,2844
tor_1,01e2aae12a81a0f6023455de47ebc52206ce3263,1,1,1,0,9395,2368.76,983,0,0,0,1,3,0,0
tor_1,01e4bc80cd75bbf2a4ce3b18ff17550eed993bb0,0,0,0,0,10651,2683.76,0,0,0,0,0,0,0,0
tor_1,01e7f42a09108e71cede46d4a038c4b1253a3d42,0,0,0,0,11942,2783.42,0,0,0,0,0,0,0,0
tor_1,01e984870a7e1db2722e85fe43af7bcb4755c2d4,2,2,2,0.35218,15203,4003.74,8851,29,110.512,736.5,1,8,1,2897.5
tor_1,01eb164574bdcc938509810634dfb0348c484662,1,1,1,0,218,110.224,172,17,0.0268287,192,0,8,2,2056
tor_1,01efb15496dab547a033f9b054410664c184977d,0,0,0,0,1893,639.016,0,0,0,0,0,0,0,0
tor_1,01efbe3bd3d7e7d3bd372c04531ea2825ac9f706,1,1,1,0,4,3.83984,3,16,20.9722,153,0,5,11,2398
tor_1,01f804da99fe4daadb8ca82bee415f3e7e2c4ecd,1,1,1,0,692,485.522,692,5,0.011331,0,0,9,5,2017
tor_1,01f9e97d43014f9d404d9b09031bed814ac507a3,1,1,4,0.280784,2457,1097.31,143,7,0.730104,224.75,0,53,2,1597.25
tor_1,01fa3566d5b817f0c3b5a31d9f9d0ee11b63f883,1,1,1,0,10724,2693.33,1262,0,0,0,0,3,0,0
tor_1,01fc93ffef3843a86710718c12ba9be67dcca2bc,0,0,0,0,14035,3606.4,0,0,0,0,0,0,0,0
tor_1,01fd3ace03f587efa550322aef78681d25c7c214,0,0,0,0,21399,3849.81,0,0,0,0,0,0,0,0
tor_1,01fdc3240f59f2d9a682b3c2a2d58db01d0bd7a3,0,0,0,0,20056,4519.67,0,0,0,0,0,0,0,0
tor_1,01fdd676ea8f8ec494776163f07a5d28f48375b1,0,0,0,0,6156,1249.49,0,0,0,0,0,0,0,0
tor_1,01fe039b78e6115615ff2e3c3341bcb03100a7f0,1,1,1,0,393,229.921,336,8,0.111655,28,0,30,12,714
tor_1,01ffe8e2f4ca24325e81f040e1ac3a5a17afa5d5,1,1,5,0.393981,519,314.787,486,102,-0.967764,689.6,0,20,22,3163.2
tor_1,01fff4e11b1c2d37af5d4f62b2b1550cf8da6b84,1,1,1,0,80,51.1471,23,8,25.3569,501,0,1,1,833
tor_1,02009c66c011f16fe051cbe32d79f6e59daee8d2,2,2,2,0.57938,152,121.168,117,20,59.0541,55,1,5,1,114
tor_1,020211dd4479c423b508447cdf27da926082b975,1,1,7,0.635122,342,239.941,342,3,50.3061,0,0,37,142,37.7143
tor_1,02068c6391fc5b9febac1f02de7028688c92eee2,1,1,2,0.310917,446,264.938,369,31,13.6756,513.5,1,3,2,2395
tor_1,02086a216f15fd8c45e603a8d9bab482f60753f4,1,1,3,0.484196,17548,4595.15,7886,1,6.8841,3.66667,0,1,11,632.667
tor_1,020c003a636a876a1b86295592e8782ab93df5a3,0,0,0,0,14401,3717.34,0,0,0,0,0,0,0,0
tor_1,020d76fb6e28e277ddc8a6d8c63b1b1a809f942c,1,1,2,0.35218,3701,1669.64,3459,4,22.295,0,0,5,4,230
tor_1,020e8e41c676370de66d3ddf459700867ed454cd,2,2,2,0.507374,20795,4231.76,11920,7,303.465,18,1,7,3,451
tor_1,021187f91503814f13dd73b9ed835c20c57f945d,0,0,0,0,18162,4737.55,0,0,0,0,0,0,0,0
tor_1,021958934f02919eabca884f935cb27a013b4ab9,2,3,4,0.730347,150,105.837,218,19,24.449,72.5,1,9,3,1158
tor_1,021c20e538599a0773a59b010400f750177f519f,1,1,1,0,2255,1013.67,2143,2,0.0672222,0,0,11,12,1790
tor_1,021cf3f0521375f1722a7fb82ce286086db79142,0,0,0,0,6442,1827.45,0,0,0,0,0,0,0,0
tor_1,021e4ac07eee9db9e535f3e5671a76e768f6042f,1,1,1,0,23,20.3468,1,1,0.0793518,1,1,9,9,382
tor_1,021fdd39e4ebbe8ddee9b10823af76fbb11e7878,3,3,4,0.318716,15761,4171.78,11338,49,6.1553,294.25,0,24,0,777.75
tor_1,021ff31ba6c303ebf13e12e691ea74ca4b39a693,1,2,3,0.299548,6881,1915.36,3057,15,0.0000115741,241.667,0,16,0,1604
tor_1,0221c88f10d0a251cef642c25685f3bad217e0fe,1,1,1,0,1951,659.802,79,14,36.8735,63,0,6,0,173
tor_1,0222228d64bf29a3b9db5a80a557e20c3c360224,2,2,2,0.674494,5784,1517.46,2646,8,0.0924421,144,1,12,4,1314.5
tor_1,0222fc4d714c709fa8a0cee1227805a0e23b18d9,1,1,2,0.0789627,0,0,0,3,101.703,21,0,34,0,565.5
tor_1,02230575c4da6cd6342516e6682f95dad3e3e29e,1,1,1,0,21181,3978.48,2977,4,785.961,40,0,10,33,411
tor_1,022528f6d586dae2a8608506a0fc6da9500e292d,1,1,2,0.0347404,185,85.6283,7,0,0,0,0,110,0,0
tor_1,02258203e7cfa5a4715d881b287ae7922fd4d241,1,1,1,0,117,87.6324,16,3,37.3358,22,0,22,14,180
tor_1,0227aab1b7084de271cfb7702cb3386bfb05a5bb,0,0,0,0,15483,4059.3,0,0,0,0,0,0,0,0
tor_1,0228b9bd4baa9df3ee877b5f02bf13491b233dab,1,1,1,0,8983,2143.62,926,26,0.536574,207,1,2,2,2391
tor_1,0229d5f81862e8ef6765c6e1e7e6cd78a5a2b4cc,2,3,4,0.757902,21231,4005.1,12140,16,5.27841,29.75,0,8,4,548.25
tor_1,022b0871481729f552a715a49ee733658c17b5ec,1,1,2,0.194885,3723,1598,1130,8,2.06716,653.5,0,13,2,4542
tor_1,022b8f15da2b349aaffc5aab311bdd3e0a7fa199,2,2,2,0.15876,0,0,0,52,5.14906,595,1,33,3,1120.5
tor_1,022d251cb7c979a37c01e87fa20c83fb5e986830,0,0,0,0,5059,1577.97,0,0,0,0,0,0,0,0
tor_1,022d32252a34fc881d2f9ed661d659b752b83c34,0,0,0,0,11976,2796.87,0,0,0,0,0,0,0,0
tor_1,0230ad870ffbe0fb83a9bef2a5e11290090b0d67,1,2,3,0.361327,1231,776.351,1181,3,3.40896,0,0,87,15,1092.67
tor_1,0233b06f28fc4d600bbae98da893e85578ca776b,0,0,0,0,1390,493.569,0,0,0,0,0,0,0,0
tor_1,0235fe34d2c915f46933ead253192b042c713af0,0,0,0,0,6118,1260.59,0,0,0,0,0,0,0,0
tor_1,02383ea7ea9a5c1e9d63e9857daff961d9146ec5,1,1,1,0,12097,2870.22,1699,15,59.2165,1997,0,191,0,20355
tor_1,023a70da841182fbbbe11389929c8fbbc7490365,1,1,3,0.0532754,635,303.712,563,31,-0.632921,185.667,0,103,8,1133
tor_1,023ce9e0f8701aa67c7eab29582454ee01b517dc,0,0,0,0,9986,2497.58,0,0,0,0,0,0,0,0
tor_1,023d756bfc04c244403ca7fb13e3e077dbe16408,1,1,1,0,15416,4043.57,2149,17,0.0890278,2113,0,4,4,25345
tor_1,023d8b6cf8116919987500853f22f0a4a632d99f,1,1,1,0,6310,1260.48,654,14,0.00916667,77,0,1,1,1704
tor_1,023f62bda474cb52a8a31ba2ae6de95f3e506b18,1,1,1,0,378,174.046,58,0,0,0,0,4,0,0
tor_1,024099571050e0f44d6f377ea9586ed3c692e782,1,1,1,0,2952,1466.16,2783,5,0.000185185,0,0,1,0,530
tor_1,0240c00929dff8451b42ef313f5345e15ce4da06,1,1,1,0,904,279.643,566,35,0.000856481,603,0,5,21,3172
tor_1,0243895792f937399839464ab5744b35734969a9,1,1,22,0.277313,9817,2424.91,4625,35,143.268,49.4091,1,2500,2500,852.364
tor_1,02464694b2fa901e04b8a8f1c467a0773e6d4c27,1,1,1,0,9852,2438.94,4644,19,0.0015625,1317,0,9,7,5129
tor_1,024798ee4c6d504f7aec3ddcb3dfc07d96e475f1,2,2,6,0.386767,3807,1654.28,1732,9,0.134983,493.167,1,109,86,3796
tor_1,0247ed481b8f8a852e514986314f116218b21cd8,1,1,1,0,4416,1558.17,418,3,0.125451,293,0,1,2,3960
tor_1,024a1aaa66e7380b05afdeda037d6341173a68cd,1,1,11,0.839284,16375,4211.68,2122,6,17.2488,1,0,0,50,4.54545
tor_1,024b4fd7bde566d0d77cc69dc5e8de26da442ab1,1,1,1,0,1892,1148.57,1853,4,1.63404,0,0,1,1,113
tor_1,024d65e14e062803523fb8ee1dd775ef5d2e96fa,1,1,1,0,0,0,0,4,84.8167,62,1,1,0,786
tor_1,024de76e5d9cb4a591829f8b810eab1edf9efb92,1,1,1,0,25,17.5516,3,3,0.0854398,225,0,1,1,1447
tor_1,024fa9d4d76d21d1a51b0a362552bcbff4159b3a,1,1,2,0.362598,13378,3382.42,6237,1,5.99704,3,0,98,3,81.5
tor_1,0250ea4da675213d6f0e535b2c129bb46953e160,1,1,2,0.163262,361,184.277,8,2,115.644,0,0,52,27,410
tor_1,025610612d78fe0a0ec95dd88c3d44e4bf643603,1,2,11,0.218218,89,50.2248,88,57,-43.0956,160.273,0,482,73,1024.18
tor_1,0256702362b76345401156fa5258b686b53fe28e,0,0,0,0,16767,4326.46,0,0,0,0,0,0,0,0
tor_1,025a81fc18428800d60b6a5093628cec5aaa8dad,2,2,2,0.115431,3399,1463.74,1230,5,0.0000925926,416,1,5,7,3982
tor_1,025dc19b63ce043d89e9f94743d0f74dd9d4e879,0,0,0,0,7904,2116.34,0,0,0,0,0,0,0,0
tor_1,025f526e63ee17bab246677963301c6f5c3442d4,1,1,1,0,358,129.186,32,3,299.876,50,0,31,39,348
tor_1,0260b720053717cdc348a51ede1d7e51e7ea2741,1,1,1,0,7,6.54448,6,4,17.8939,33,0,4,0,1056
tor_1,0260e0f6fc46cd196c59d3d2c4551be2f15a7547,1,1,1,0,18735,4597.16,146,2,0.000636574,8,0,3,3,183
tor_1,0261cb152744140ab3855c9802c22c7d75d8df9d,1,1,4,0.514719,2627,1421.77,2475,4,0.019401,0,0,98,48,240.5
tor_1,026204088a9b2d6659d8f7e46a12e47ec4b88592,2,2,7,0.571406,5987,1231.13,936,14,17.4851,214,0,24,27,1218.43
tor_1,026318e9b499126a2972eeb6bacd2aeaab40e5fd,1,1,1,0,6097,1244.75,898,14,0.0834259,1684,0,2,9,10560
tor_1,0265ced02b7a652c5941cb2c14ee1e0de0b1d90e,2,2,2,0.055114,103,43.1344,86,19,37.897,46,0,56,39,2700.5
tor_1,0266c4ac819d9c835a77a0c1e0334f26f60f6f77,1,1,1,0,7019,732.734,1695,27,5.76559,976,1,2,0,3957
tor_1,0267c453e2e0d474f742efa1da3ce698ea4af97d,2,2,2,0.6973,201,102.388,29,5,90.6043,16,0,10,3,91.5
tor_1,0269e4ffba02ff810b9098a67e8212c291d5fee5,1,1,1,0,270,101.435,255,2,63.9532,5,0,8,2,113
tor_1,026ad1b492d8a65f9a0fede13d8d22bc25900a61,1,1,1,0,3030,1494.36,2853,2,7.18336,0,0,10,15,996
tor_1,026beb0cd1dc118dd92fa0bca5f4058a78bc5cb9,1,1,6,0.205735,511,380.119,511,5,0.439446,0,0,96,41,610.833
tor_1,026c11c42e30258d273f6ecc41ae1634981b84b3,2,2,5,0.682572,2861,1265.8,633,7,0.950611,342.4,1,26,2,2912.4
tor_1,026e7987ad312a26efb926ae44adc158770de7cd,3,4,16,0.458163,233,144.414,262,24,13.9257,224.25,0,168,54,2100.5
tor_1,026f068bb3aed9de0f1cc6792f6c9528b7b27db2,0,0,0,0,1147,787.271,0,0,0,0,0,0,0,0
tor_1,026f0c718410ec1f0f5f094943fbe5ceef1e632d,1,1,1,0,218,82.1713,199,2,6.73742,10,1,1,1,1440
tor_1,02708b7d8077801c44c944687d8c9f90321a4655,1,1,1,0,81,66.487,79,11,0.00230324,336,0,7,0,3095
tor_1,0273f58629417236e6087e4617b7e28b10f83bb3,1,1,3,0.491133,797,523.239,786,3,0.700177,0,1,7,7,1362.67
tor_1,0274ea749a6a1456d905878730c226985db183ad,1,1,2,0.0583971,14113,3617.37,6502,7,0.173536,57.5,0,45,0,291.5
