fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code,la,ld,lt,ns,nd,nf,entropy,fix,ndev,age,nuc,exp,rexp,sexp
406dcbd8daa8bf6e17348006c938168ab6c08e53,d9e99d468851a5e0c23c8d205bd953ee67819231,0,0,0,0,303,659,552.0,107.0,331.5,1.0,2.0,8.0,0.302989,0.0,4.0,2.23635,8.125,33.0,31.5029,24.0
406dcbd8daa8bf6e17348006c938168ab6c08e53,e1535fbd71d8c89c82cd9d9073c1ee97ee6a3b00,1,0,1,1,447,1014,667.0,347.0,216.818,1.0,5.0,11.0,0.280555,1.0,3.0,4.23117,0.909091,38.0,37.2972,38.0
dea0cc01cf92af4ee7966130f1a6d01203655442,adffa9b0f4128ca4832ddd03fdeca2c9fe434689,0,0,1,1,89,1118,666.0,452.0,211.182,1.0,4.0,11.0,0.270931,1.0,7.0,12.5073,4.18182,27.0,25.2182,18.0
dea0cc01cf92af4ee7966130f1a6d01203655442,808e625d9d74fb533ba8445e5d79c18b4fc3fb65,0,1,0,0,73,350,254.0,96.0,53.4,1.0,3.0,5.0,0.466566,0.0,3.0,1.77239,1.2,32.0,29.8318,23.0
9dd8ef4777957138ace4c9728d15283e2c2d85e8,15f84a391d9506774db069bccb1f89ebf8987d1a,0,1,1,1,1,29,24.0,5.0,649.667,1.0,2.0,3.0,0.420278,0.0,11.0,28.1782,17.6667,4.0,3.89771,1.0
b56b5885d01c14041a5281fd60a46207b1b680dd,37cde3d864406f2af65dc03eae45a216ea969600,0,0,1,1,495,385,340.0,45.0,179.667,1.0,3.0,6.0,0.260203,0.0,3.0,2.05659,2.16667,30.0,29.5852,30.0
b56b5885d01c14041a5281fd60a46207b1b680dd,75aee1714b60b8b43ebaebf9bffe5af43ff90cde,0,1,0,0,24,3,3.0,0.0,601.0,1.0,1.0,1.0,0.0,0.0,7.0,7.46613,21.0,2.0,1.84255,2.0
78d305eb167af7f5446c5d4812a160946f493234,0c1f2720b38acf1b8968eac46ab887add37ee253,0,1,0,0,157,58,29.0,29.0,168.5,1.0,4.0,4.0,0.474903,0.0,3.0,47.2762,2.75,135.0,127.428,2.0
78d305eb167af7f5446c5d4812a160946f493234,c7d2760521066f07afb36d9e1053bb44e9da8a71,0,0,0,0,643,30,25.0,5.0,230.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0118287,4.0,8.0,7.99516,4.0
78d305eb167af7f5446c5d4812a160946f493234,a52512863e07a70363768a2d5d8da79b869a7fd6,1,0,0,0,623,95,49.0,46.0,301.667,1.0,3.0,3.0,0.219419,0.0,2.0,0.644784,2.0,11.0,10.9868,6.0
78d305eb167af7f5446c5d4812a160946f493234,036e11c9ee6f70040208d1b139a48ebe9188906b,0,0,0,1,645,278,52.0,226.0,168.8,1.0,4.0,5.0,0.226328,0.0,2.0,0.518354,0.4,6.0,5.99552,2.0
78d305eb167af7f5446c5d4812a160946f493234,56dbec46db99d5ba764714a585fe9ce17ec8dcd8,0,0,1,0,647,88,36.0,52.0,254.0,1.0,1.0,1.0,0.0,1.0,1.0,0.617755,0.0,4.0,3.99592,0.0
e010a2d90beb44b7d6751098eed512b61d3a42f2,80f1590265e2c721707aef471cca995c4a7567a8,0,1,1,1,24,779,779.0,0.0,0.0,1.0,2.0,7.0,0.864365,1.0,0.0,0.0,0.0,6.0,5.95113,4.0
3bbd966a829b10285fbf9548b280f05ca2a45543,b56b5885d01c14041a5281fd60a46207b1b680dd,1,1,1,1,21,111,105.0,6.0,234.5,1.0,4.0,4.0,0.211961,1.0,14.0,-1.8281,10.0,46.0,39.6515,33.0
cd019871e3b492ad32d9a3ac11973100687b06b7,1b747c526c501bc167a02f4dd7cfc8cee34f870f,0,0,0,0,96,6,4.0,2.0,126.5,1.0,1.0,2.0,0.57938,0.0,5.0,25.1933,4.0,12.0,11.2879,1.0
cd019871e3b492ad32d9a3ac11973100687b06b7,898621d0a1d4ca36f56f728bce54f370790a9ce0,0,1,0,0,82,35,13.0,22.0,137.667,1.0,1.0,3.0,0.429424,0.0,7.0,16.002,3.66667,45.0,38.8658,32.0
cd019871e3b492ad32d9a3ac11973100687b06b7,55176116a225c7664d082580faa6dde12a3bb00e,0,0,1,1,359,386,224.0,162.0,61.6,1.0,4.0,5.0,0.34046,0.0,3.0,3.58959,1.8,94.0,90.7993,93.0
cd019871e3b492ad32d9a3ac11973100687b06b7,eee3980749c13f8f80ed7cf839b325a2d56ffad4,0,0,0,0,287,12,8.0,4.0,252.5,1.0,2.0,2.0,0.775805,0.0,4.0,10.1417,6.5,18.0,16.9564,9.0
fea4fec0bc3cd72b57cc65e75ef6ba2131cdedcb,c8886a0424c426818566c21d5a69c4cb8f5d41e3,1,1,1,1,25,613,436.0,177.0,81.125,1.0,5.0,8.0,0.389464,0.0,8.0,1.97307,1.75,9.0,8.91196,7.0
58fae896fe60647b537e20e7f2281e0c377d59f0,647731e399fc824c02fdf851d91ce4477958e7fe,0,1,1,1,7,47,30.0,17.0,274.833,1.0,3.0,6.0,0.493538,0.0,11.0,22.6025,7.66667,11.0,10.8039,9.0
e5ba82a44b2f3badf29312c47a7bb80e978d4e46,bdf2a9bb124b8fc34120949b322202497741f239,0,1,1,1,151,368,147.0,221.0,164.6,1.0,1.0,10.0,0.399501,0.0,5.0,25.0482,1.3,26.0,24.332,17.0
d262285827d244a058319e9607f63c9e74e9fbb0,09fbf8e0caa60ab737db0941addd75357088c4c3,0,1,0,1,221,40,40.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,131.0,123.431,56.0
d262285827d244a058319e9607f63c9e74e9fbb0,f2b92d4c7bd7a71ec1118696c119bac22d4b836c,0,0,1,0,267,29,14.0,15.0,136.0,1.0,1.0,1.0,0.0,0.0,2.0,0.26456,5.0,112.0,104.578,42.0
d13ce702a8346b72bf6461cb1da52d08d39a2d4a,d262285827d244a058319e9607f63c9e74e9fbb0,0,1,1,1,1,4,2.0,2.0,87.5,1.0,2.0,2.0,1.0,1.0,3.0,66.0355,4.0,0.0,0.0,0.0
458836abd3e74fce7addfef3749391176cc72085,5d7633d74cc79d6bb6498c9dd57d62b6718648e2,0,1,1,1,1,240,213.0,27.0,129.5,1.0,2.0,4.0,0.0776117,0.0,11.0,22.9875,5.75,4.0,3.93854,4.0
fc0b68af287e7c26a377e866ee83617aa1a8b3d5,364d6029b6e095eeee31525c291b0181d0a78f1a,0,1,1,1,30,910,691.0,219.0,121.941,2.0,5.0,17.0,0.325317,0.0,18.0,32.5007,3.47059,56.0,46.9668,52.0
84dea7e971adecbc9c5a06f6500fffb84065d943,8f15eea910c097893c7bdc24725cf7ceff93cf32,0,1,1,1,10,435,358.0,77.0,47.5,1.0,3.0,4.0,0.794014,0.0,3.0,2.35712,0.75,3.0,2.93854,3.0
94d2bbb2214f3d88ac6cc1b1c48a59b377222727,fc73bf0a0abf739a9a8e6b1a5197dab113e76f27,0,1,0,0,8,360,343.0,17.0,88.1,1.0,4.0,10.0,0.605358,0.0,8.0,19.4218,2.1,15.0,14.2982,11.0
94d2bbb2214f3d88ac6cc1b1c48a59b377222727,8f15eea910c097893c7bdc24725cf7ceff93cf32,0,0,0,1,11,435,358.0,77.0,47.5,1.0,3.0,4.0,0.794014,0.0,3.0,2.35712,0.75,3.0,2.93854,3.0
94d2bbb2214f3d88ac6cc1b1c48a59b377222727,cd019871e3b492ad32d9a3ac11973100687b06b7,0,0,1,0,53,61,55.0,6.0,130.0,1.0,2.0,4.0,0.344395,1.0,7.0,-5.30422,4.0,16.0,15.0227,5.0
3ca507d73ffc07087ed4e95e010a101298f78146,5ef3c1b09b486d711b556655c28b93e207a90399,0,1,0,0,161,114,103.0,11.0,235.4,1.0,3.0,5.0,0.335532,1.0,5.0,10.0842,4.8,31.0,28.9865,22.0
3ca507d73ffc07087ed4e95e010a101298f78146,705ce56694823fcfdc5075e6a0e5f1350725c1fd,0,0,1,0,564,305,279.0,26.0,239.4,1.0,4.0,10.0,0.349847,1.0,4.0,6.59316,1.9,15.0,14.6882,9.0
3ca507d73ffc07087ed4e95e010a101298f78146,d9e99d468851a5e0c23c8d205bd953ee67819231,0,0,0,0,394,659,552.0,107.0,331.5,1.0,2.0,8.0,0.302989,0.0,4.0,2.23635,8.125,33.0,31.5029,24.0
3ca507d73ffc07087ed4e95e010a101298f78146,e9980412296b6469f39605f48ea527776d7ac718,0,0,0,0,469,90,19.0,71.0,256.4,1.0,2.0,5.0,0.276876,0.0,3.0,2.77018,2.8,32.0,30.9209,23.0
3ca507d73ffc07087ed4e95e010a101298f78146,adffa9b0f4128ca4832ddd03fdeca2c9fe434689,0,0,0,1,175,1118,666.0,452.0,211.182,1.0,4.0,11.0,0.270931,1.0,7.0,12.5073,4.18182,27.0,25.2182,18.0
dbc613199bd9f7da81692d5c0941339d3ffe0a8e,9ceaff73183837387835f9e96c80e58fc4aea34c,0,0,0,0,470,251,131.0,120.0,372.0,1.0,1.0,1.0,0.0,0.0,3.0,0.13125,9.0,86.0,83.2734,86.0
dbc613199bd9f7da81692d5c0941339d3ffe0a8e,88e90d5601aa29e606ed2c2e248f34df46ecad6f,0,0,0,1,531,1634,699.0,935.0,253.133,1.0,6.0,15.0,0.305106,0.0,4.0,3.94355,1.2,49.0,48.1746,49.0
dbc613199bd9f7da81692d5c0941339d3ffe0a8e,6b572b3f253d26fc1d9edf33e3e7327e9fde4f29,0,0,0,0,598,219,134.0,85.0,204.0,1.0,1.0,1.0,0.0,0.0,1.0,1.14196,2.0,20.0,19.6777,14.0
dbc613199bd9f7da81692d5c0941339d3ffe0a8e,c19bf9cffe163dce8bc687e6276c533ea5199808,0,0,1,0,600,215,212.0,3.0,98.2,1.0,3.0,5.0,0.0635533,0.0,3.0,3.05831,1.2,11.0,10.7786,5.0
dbc613199bd9f7da81692d5c0941339d3ffe0a8e,fb6381fb35c8af868b5134c3d7a91699a7d01090,0,0,0,0,481,265,179.0,86.0,163.8,1.0,3.0,5.0,0.106528,0.0,3.0,8.0003,3.2,79.0,76.4926,79.0
dbc613199bd9f7da81692d5c0941339d3ffe0a8e,2b7a7599bb06f5cbcf01803fe1ae264b2b07d425,0,1,0,0,7,327,284.0,43.0,114.875,1.0,3.0,8.0,0.199198,0.0,11.0,30.4534,4.125,5.0,4.75897,5.0
b9a657db2cbd7d8c9d168686f6ce1b384f1f60cd,a9b3139ff8f4e36ce3971f1ea97e5712d03763d7,1,1,1,1,11,100,100.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,44.0,35.4666,39.0
ef60eee57ab8a86e47847761532cf72a1205b668,325322898cc413454feede0201b61da1abe1e67e,0,1,1,1,19,33,32.0,1.0,125.5,1.0,2.0,2.0,0.390849,0.0,2.0,109.636,1.0,20.0,18.6916,14.0
4549fd7510fe752b98c7b77d9817d4300c9d824c,5d7633d74cc79d6bb6498c9dd57d62b6718648e2,0,0,0,0,56,240,213.0,27.0,129.5,1.0,2.0,4.0,0.0776117,0.0,11.0,22.9875,5.75,4.0,3.93854,4.0
4549fd7510fe752b98c7b77d9817d4300c9d824c,c19bf9cffe163dce8bc687e6276c533ea5199808,0,0,1,0,617,215,212.0,3.0,98.2,1.0,3.0,5.0,0.0635533,0.0,3.0,3.05831,1.2,11.0,10.7786,5.0
4549fd7510fe752b98c7b77d9817d4300c9d824c,2b7a7599bb06f5cbcf01803fe1ae264b2b07d425,0,1,0,1,24,327,284.0,43.0,114.875,1.0,3.0,8.0,0.199198,0.0,11.0,30.4534,4.125,5.0,4.75897,5.0
4549fd7510fe752b98c7b77d9817d4300c9d824c,4deb0d619c06e8f0d30f972a6412d65f19b7f921,0,0,0,0,240,70,68.0,2.0,36.3333,1.0,2.0,3.0,0.124885,1.0,5.0,11.159,3.0,23.0,21.444,14.0
53324222398e4cb2d9c3159133b1a28aaf5158d4,8b345655990f1e889a13614e7acc20cf533adeb1,0,1,1,1,793,2,1.0,1.0,96.0,1.0,1.0,1.0,0.0,0.0,3.0,0.00170139,2.0,1.0,0.999995,1.0
46713c3d7d10f56ab4df29d04396958a6660c8e6,fce57abeca1d8388baaaac8511540aed486177dc,0,1,1,1,184,656,595.0,61.0,232.5,1.0,2.0,6.0,0.22499,0.0,10.0,12.2282,10.3333,0.0,0.0,0.0
820532b7aa6a600051b5b0dea7fe0993ec6d7e9a,658f41cb30765185ef04611da43b9ece5b66568c,0,1,1,1,148,112,62.0,50.0,52.8,3.0,3.0,5.0,0.25427,0.0,6.0,28.3875,7.6,55.0,45.9573,39.0
b46b6a8db90c2316c3e9e7d77ab6d620a6b4f775,a78f752143cc8f54647df4ee0ea4e5e0c31ebd58,0,1,1,1,748,4,2.0,2.0,130.0,1.0,1.0,1.0,0.0,1.0,3.0,1.39212,3.0,2.0,1.98753,0.0
0ef1ca00243671a0a969af68a173669fda0783b9,dea0cc01cf92af4ee7966130f1a6d01203655442,0,1,1,1,170,138,113.0,25.0,118.5,1.0,2.0,2.0,0.21424,1.0,3.0,35.8941,3.5,8.0,6.99999,8.0
c5cc145538e9becc4fc442629d5957f9cc0d451b,24f6bed8552684a99513d3b94067bf88603fdde1,0,1,1,1,19,218,215.0,3.0,35.75,1.0,2.0,4.0,0.0416632,0.0,8.0,12.4176,5.75,67.0,52.5934,54.0
fbb741febbd14bb287e42f1c802a7538a82b9e9e,e010a2d90beb44b7d6751098eed512b61d3a42f2,0,1,1,1,148,39,24.0,15.0,119.5,1.0,1.0,2.0,0.105729,1.0,1.0,5.73341,0.5,10.0,9.8076,8.0
ac9dd922726b5e886cada4788cf43906f18aedf5,260d90ba029483c4d2bca77ad89abf8d16e7d545,0,1,1,1,240,209,186.0,23.0,165.714,1.0,4.0,7.0,0.46589,0.0,8.0,6.84303,5.85714,53.0,48.5657,8.0
ff9246316fdc8c74f5404573dd24f5f853b4f3bb,7144ba1c104e18958728b57ac2319b618e734a6d,0,1,0,0,2,27,27.0,0.0,0.0,1.0,1.0,2.0,0.752723,0.0,0.0,0.0,0.0,24.0,21.2648,14.0
ff9246316fdc8c74f5404573dd24f5f853b4f3bb,dd5fbc58599ed7b1d6c9e96064ac28421eafb1ce,0,0,1,0,7,46,46.0,0.0,23.6667,1.0,2.0,3.0,0.459302,0.0,6.0,-8.43599,5.33333,0.0,0.0,0.0
ff9246316fdc8c74f5404573dd24f5f853b4f3bb,0fad22512ac5cb56e400cadfeaafa02387282ec1,0,0,0,1,3,67,67.0,0.0,0.0,1.0,1.0,2.0,0.895751,0.0,0.0,0.0,0.0,23.0,20.2652,13.0
0475834470e1acac60b6f16c0f82f0e1f4cfc20f,dd52ef92a881c8abb1b004699c9247caff08b27e,0,0,0,0,12,42,42.0,0.0,0.0,1.0,1.0,2.0,0.932711,0.0,0.0,0.0,0.0,32.0,28.9513,21.0
0475834470e1acac60b6f16c0f82f0e1f4cfc20f,dd5fbc58599ed7b1d6c9e96064ac28421eafb1ce,0,0,1,0,23,46,46.0,0.0,23.6667,1.0,2.0,3.0,0.459302,0.0,6.0,-8.43599,5.33333,0.0,0.0,0.0
0475834470e1acac60b6f16c0f82f0e1f4cfc20f,fb5f69f44eb6676e9b34f0c62244ad3dc11a3fc5,0,1,0,0,2,48,24.0,24.0,18.9286,1.0,1.0,14.0,0.80973,0.0,2.0,5.21871,0.785714,38.0,34.6176,27.0
0475834470e1acac60b6f16c0f82f0e1f4cfc20f,6377b2ed95fc30a185fcb45ba22832a45f1701c4,0,0,0,0,11,25,25.0,0.0,0.0,1.0,1.0,2.0,0.734496,0.0,0.0,0.0,0.0,33.0,29.9506,22.0
0475834470e1acac60b6f16c0f82f0e1f4cfc20f,48f1ee4940cb427aa67efcd789558cb4b5148902,0,0,0,1,1,118,81.0,37.0,12.3333,1.0,1.0,3.0,0.945375,0.0,1.0,0.233715,0.333333,39.0,35.5552,28.0
95f3caaaa49ac66d17f60df89fa6c5ce1cb420a4,a7dd6e7c70ac7cbbf1f54d0e75212a4d789dc7c7,0,1,0,0,1,9,6.0,3.0,76.0,1.0,1.0,1.0,0.0,0.0,1.0,2.96749,2.0,11.0,10.724,11.0
95f3caaaa49ac66d17f60df89fa6c5ce1cb420a4,86355eb1ba0b3a8be25a7ba0f7288a4f21667ed5,0,0,1,1,16,242,229.0,13.0,3.36364,1.0,2.0,11.0,0.794597,0.0,1.0,11.5871,0.0,4.0,3.92954,4.0
cbec8c1a890c809f104d826d970f41a4498e38fb,6d2ea9a2006b72c90d5fa99496e7960824d8654d,0,1,1,0,16,92,92.0,0.0,0.0,1.0,1.0,2.0,0.938453,0.0,0.0,0.0,0.0,41.0,37.5464,30.0
cbec8c1a890c809f104d826d970f41a4498e38fb,48f1ee4940cb427aa67efcd789558cb4b5148902,0,0,0,1,18,118,81.0,37.0,12.3333,1.0,1.0,3.0,0.945375,0.0,1.0,0.233715,0.333333,39.0,35.5552,28.0
80efa9a33ef24efd71b986b04a57dba4a9cd1a21,dd52ef92a881c8abb1b004699c9247caff08b27e,0,0,1,0,37,42,42.0,0.0,0.0,1.0,1.0,2.0,0.932711,0.0,0.0,0.0,0.0,32.0,28.9513,21.0
80efa9a33ef24efd71b986b04a57dba4a9cd1a21,f4bbe9c2966de4ae5569f6d12e26662704d4171a,0,0,0,0,39,81,81.0,0.0,0.0,1.0,1.0,4.0,0.618585,0.0,0.0,0.0,0.0,29.0,26.0527,19.0
80efa9a33ef24efd71b986b04a57dba4a9cd1a21,6377b2ed95fc30a185fcb45ba22832a45f1701c4,0,0,0,0,36,25,25.0,0.0,0.0,1.0,1.0,2.0,0.734496,0.0,0.0,0.0,0.0,33.0,29.9506,22.0
80efa9a33ef24efd71b986b04a57dba4a9cd1a21,28f30b7ef0132b0f40b5bab2600cb82c4c24fe0e,0,1,0,1,30,121,121.0,0.0,0.0,1.0,1.0,2.0,0.98812,0.0,0.0,0.0,0.0,36.0,32.7043,25.0
80efa9a33ef24efd71b986b04a57dba4a9cd1a21,6d2ea9a2006b72c90d5fa99496e7960824d8654d,0,0,0,0,24,92,92.0,0.0,0.0,1.0,1.0,2.0,0.938453,0.0,0.0,0.0,0.0,41.0,37.5464,30.0
80efa9a33ef24efd71b986b04a57dba4a9cd1a21,48f1ee4940cb427aa67efcd789558cb4b5148902,0,0,0,0,26,118,81.0,37.0,12.3333,1.0,1.0,3.0,0.945375,0.0,1.0,0.233715,0.333333,39.0,35.5552,28.0
80efa9a33ef24efd71b986b04a57dba4a9cd1a21,814126dc52917dfe632e33175ca6c47ff3b53320,0,0,0,0,40,25,25.0,0.0,0.0,1.0,1.0,2.0,0.734496,0.0,0.0,0.0,0.0,27.0,24.2149,17.0
e455e28ff81e59d7b27571a6a1942e1354c0ebd3,24f6bed8552684a99513d3b94067bf88603fdde1,0,1,0,1,24,218,215.0,3.0,35.75,1.0,2.0,4.0,0.0416632,0.0,8.0,12.4176,5.75,67.0,52.5934,54.0
e455e28ff81e59d7b27571a6a1942e1354c0ebd3,7da874d835519bf1dfa9ca04f4e31bac9b827d5e,0,0,1,0,51,135,135.0,0.0,0.0,1.0,1.0,2.0,0.563076,0.0,0.0,0.0,0.0,235.0,196.143,5.0
18bf0b80bc701fe0b9fb9216ce907baf4fb035ec,8f15eea910c097893c7bdc24725cf7ceff93cf32,0,1,1,1,116,435,358.0,77.0,47.5,1.0,3.0,4.0,0.794014,0.0,3.0,2.35712,0.75,3.0,2.93854,3.0
f2ee3c53a9b8bfc19ec8e4ed6ab2c2a9f7c73024,dd5fbc58599ed7b1d6c9e96064ac28421eafb1ce,0,0,1,0,51,46,46.0,0.0,23.6667,1.0,2.0,3.0,0.459302,0.0,6.0,-8.43599,5.33333,0.0,0.0,0.0
f2ee3c53a9b8bfc19ec8e4ed6ab2c2a9f7c73024,21c5c2a54ecf88c56cb3ff6814ce57c0a1befa6a,0,0,0,0,23,20,19.0,1.0,78.0,1.0,1.0,1.0,0.0,0.0,7.0,14.9681,18.0,7.0,6.83115,7.0
f2ee3c53a9b8bfc19ec8e4ed6ab2c2a9f7c73024,0475834470e1acac60b6f16c0f82f0e1f4cfc20f,0,0,0,0,28,22,11.0,11.0,25.8182,1.0,1.0,11.0,1.0,1.0,2.0,0.788445,1.27273,40.0,36.5533,29.0
f2ee3c53a9b8bfc19ec8e4ed6ab2c2a9f7c73024,80efa9a33ef24efd71b986b04a57dba4a9cd1a21,0,0,0,0,3,30,15.0,15.0,34.125,1.0,1.0,8.0,0.714097,1.0,2.0,1.04522,2.5,52.0,46.122,40.0
f2ee3c53a9b8bfc19ec8e4ed6ab2c2a9f7c73024,f4bbe9c2966de4ae5569f6d12e26662704d4171a,0,0,0,0,42,81,81.0,0.0,0.0,1.0,1.0,4.0,0.618585,0.0,0.0,0.0,0.0,29.0,26.0527,19.0
f2ee3c53a9b8bfc19ec8e4ed6ab2c2a9f7c73024,6377b2ed95fc30a185fcb45ba22832a45f1701c4,0,0,0,0,39,25,25.0,0.0,0.0,1.0,1.0,2.0,0.734496,0.0,0.0,0.0,0.0,33.0,29.9506,22.0
f2ee3c53a9b8bfc19ec8e4ed6ab2c2a9f7c73024,28f30b7ef0132b0f40b5bab2600cb82c4c24fe0e,0,0,0,1,33,121,121.0,0.0,0.0,1.0,1.0,2.0,0.98812,0.0,0.0,0.0,0.0,36.0,32.7043,25.0
f2ee3c53a9b8bfc19ec8e4ed6ab2c2a9f7c73024,551cc01430741bd91e3942f1295721092e7de8b4,0,1,0,0,1,8,4.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0742,21.0,19.0,18.1213,19.0
f2ee3c53a9b8bfc19ec8e4ed6ab2c2a9f7c73024,814126dc52917dfe632e33175ca6c47ff3b53320,0,0,0,0,43,25,25.0,0.0,0.0,1.0,1.0,2.0,0.734496,0.0,0.0,0.0,0.0,27.0,24.2149,17.0
46c0aeea67097711c22198fb43b4969809d64ca0,8205c681eb214dd8155d4ab05c4189d55a6a9737,0,1,1,1,7,8,6.0,2.0,58.5,2.0,3.0,4.0,1.0,0.0,4.0,24.7248,1.5,2.0,1.99962,1.0
62f7cd213f32d2c218512a04491d6f3e9b70dff2,3eaed5a122a050a6a2852b9f5348685373a9a6f7,0,1,1,1,767,559,559.0,0.0,9.18182,1.0,3.0,11.0,0.577434,0.0,1.0,0.853435,0.0,26.0,25.8074,26.0
1d73efee1058076409e5f81c68a2326b4118be71,364d6029b6e095eeee31525c291b0181d0a78f1a,0,1,1,1,230,910,691.0,219.0,121.941,2.0,5.0,17.0,0.325317,0.0,18.0,32.5007,3.47059,56.0,46.9668,52.0
e707ec0b1ecc61634062e9911eaf974958a449a9,1e71df5399e4c94511e587fa368e7c57a537dc91,0,1,1,1,4,96,95.0,1.0,336.667,1.0,3.0,3.0,0.318614,1.0,15.0,0.662141,14.3333,0.0,0.0,0.0
6b1042a6f9f99e3c6661e638395b9dd4f02a7b31,0401a0a67ca526c3efd73af9093ad93d30210f86,0,1,1,1,2,42,41.0,1.0,67.6667,2.0,2.0,3.0,0.192924,0.0,9.0,-1.98499,20.0,49.0,48.2739,36.0
7c8b70eedbceb63a67baac6cd3e6fcac8a136838,1368b2959687adfadc06dd21f19d05ea716480a3,0,1,1,1,51,22,16.0,6.0,34.0,1.0,1.0,1.0,0.0,0.0,1.0,0.00230324,3.0,34.0,33.3965,11.0
d44c07b9a71e49e0da1da4836fb29e737126537e,d1ad4a3ff0960df7f90feaca10ccccbe01509746,1,1,1,1,113,2,1.0,1.0,66.0,1.0,1.0,1.0,0.0,1.0,5.0,15.4739,31.0,63.0,48.0223,18.0
49261c93920448d3b030b5778d904120299254a1,0475834470e1acac60b6f16c0f82f0e1f4cfc20f,0,1,0,0,35,22,11.0,11.0,25.8182,1.0,1.0,11.0,1.0,1.0,2.0,0.788445,1.27273,40.0,36.5533,29.0
49261c93920448d3b030b5778d904120299254a1,f4bbe9c2966de4ae5569f6d12e26662704d4171a,0,0,1,1,49,81,81.0,0.0,0.0,1.0,1.0,4.0,0.618585,0.0,0.0,0.0,0.0,29.0,26.0527,19.0
49261c93920448d3b030b5778d904120299254a1,9ed72b43e8b15877d74a170fb369b19773bb285d,0,0,0,0,48,2,2.0,0.0,28.5,1.0,1.0,2.0,1.0,0.0,1.0,1.43718,0.5,31.0,27.9526,20.0
f6f3d4262b29aa4f453998f585676eb9fff6bb50,0475834470e1acac60b6f16c0f82f0e1f4cfc20f,0,1,1,1,37,22,11.0,11.0,25.8182,1.0,1.0,11.0,1.0,1.0,2.0,0.788445,1.27273,40.0,36.5533,29.0
4a9ed4a204524afd6c6bad0d1ff50b2d6464f065,6377b2ed95fc30a185fcb45ba22832a45f1701c4,0,1,1,1,49,25,25.0,0.0,0.0,1.0,1.0,2.0,0.734496,0.0,0.0,0.0,0.0,33.0,29.9506,22.0
0ebd3d92ba6626194984e53fc7de6f0445919318,48f1ee4940cb427aa67efcd789558cb4b5148902,0,1,1,1,41,118,81.0,37.0,12.3333,1.0,1.0,3.0,0.945375,0.0,1.0,0.233715,0.333333,39.0,35.5552,28.0
0ebd3d92ba6626194984e53fc7de6f0445919318,0475834470e1acac60b6f16c0f82f0e1f4cfc20f,0,0,0,0,40,22,11.0,11.0,25.8182,1.0,1.0,11.0,1.0,1.0,2.0,0.788445,1.27273,40.0,36.5533,29.0
646421f71fd471d5d52c8180943481292e5f20a9,4daeda1490bd12b64f1bb7a9bae017f957adb89f,0,1,0,0,89,16,16.0,0.0,45.5,2.0,2.0,2.0,0.181188,0.0,1.0,0.0010706,7.0,63.0,61.6758,50.0
646421f71fd471d5d52c8180943481292e5f20a9,c4727944dff365a03f1ca8a58f25ceb7c7e6042f,0,0,1,1,165,135,135.0,0.0,0.0,1.0,1.0,2.0,0.847128,0.0,0.0,0.0,0.0,18.0,17.9003,9.0
646421f71fd471d5d52c8180943481292e5f20a9,e3ced21c9d5d099cf0fc71ae5b5d7b2c496a0033,0,0,0,0,96,117,38.0,79.0,65.3333,2.0,3.0,3.0,0.136078,0.0,1.0,0.665802,5.33333,56.0,55.1262,42.0
cb6b7f37e7e27969b4a92810b8d76b6c979b5102,c6c4657f83264525ee4f510c2417ae58a7e72a4e,0,1,1,1,649,51,50.0,1.0,45.6,3.0,4.0,5.0,0.298373,1.0,5.0,18.7733,4.0,38.0,34.978,31.0
f37fd7a7a372a0db487f1604907ba474476150db,1c14cd6c8bd7fc6aeb88101cf147e7eab4d7825b,0,1,1,1,452,84,63.0,21.0,155.6,1.0,4.0,5.0,0.365623,0.0,5.0,40.2409,3.0,41.0,35.5893,36.0
934ef1d4c223358b987cb2e2121234608d34f1f1,b91396be8eac3dc57ab1dbd2d3bb27c791d88169,0,1,1,1,39,485,455.0,30.0,229.455,1.0,5.0,11.0,0.299728,0.0,24.0,47.71,8.09091,3.0,2.82834,3.0
e6e71a49531253d34e0b8ac213f7bd4077588240,1e71df5399e4c94511e587fa368e7c57a537dc91,0,1,1,1,161,96,95.0,1.0,336.667,1.0,3.0,3.0,0.318614,1.0,15.0,0.662141,14.3333,0.0,0.0,0.0
00adabc20dfcffb379b7f0b06fa2729ae1bff2a0,cfe3b75cb010653ea5dfcea74bc8a36911587504,0,1,1,1,1133,48,34.0,14.0,72.25,1.0,3.0,4.0,0.628835,0.0,2.0,0.495443,0.5,3.0,2.99698,3.0
3851462b80be1fb7da328b364014b06cc1a85f2f,80f1590265e2c721707aef471cca995c4a7567a8,0,1,1,1,505,779,779.0,0.0,0.0,1.0,2.0,7.0,0.864365,1.0,0.0,0.0,0.0,6.0,5.95113,4.0
