fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code
2939cab06d65548abdaeb1ff218550eb47b93362,d1b70ffa03863b810813dd9d098b38500d4be424,0,0,0,0,39,5807
2939cab06d65548abdaeb1ff218550eb47b93362,31e6ea7f5d5b3d73f4084261465142c9fe0fb894,1,0,0,0,16,1075
53d508072b02d522371bde148dcc3e925f472be7,70e79525c97c33a5fca8674d47d86cc2b7ae197a,1,0,0,0,16,1075
53d508072b02d522371bde148dcc3e925f472be7,cb0f89646f065800d38d7cfc10ba1e855563296a,0,0,0,0,2,246
53d508072b02d522371bde148dcc3e925f472be7,e4c05d31778a85014b2a52e2f20753b38dfbf950,0,0,0,0,22,2485
53d508072b02d522371bde148dcc3e925f472be7,99cef996c788755af95a0a614d7154a30928d4b9,0,0,0,0,34,3201
53d508072b02d522371bde148dcc3e925f472be7,dba0fd9b6a76897bbb42b2b6dcfb3b84b8558936,0,0,0,0,39,5807
53d508072b02d522371bde148dcc3e925f472be7,8be979d9aef606f2a196a2addcf80473d571185b,1,1,0,0,1,194
53d508072b02d522371bde148dcc3e925f472be7,300d4608f2504e3e4a02a13b6c6000b52c436975,1,0,0,0,21,495
53d508072b02d522371bde148dcc3e925f472be7,e071a3f6c06f41068ad17134189a4ac3073ef76b,0,0,1,1,42,32239
53d508072b02d522371bde148dcc3e925f472be7,8b4cefd3245c349cad14baaf2ba42380dcc88112,0,0,0,0,19,630
73278c0a16cf0d68fb9011203a2112c3499df195,40d324f102295b8eea70ec9ac6b42be417cbbfb8,0,1,1,1,1,1968
fa9dbd6b62ab161c29c9b8cf97b9c8da8ef4346e,75990a46a7e4999729ff67c4268c2241c98e486f,0,1,1,1,1,1968
7271c7ff35b74b7fa0bb9dd2db95b99fb9f9db01,6ccefea62ae5644c9b318234c6a8a6c077d00922,0,0,0,0,39,103
7271c7ff35b74b7fa0bb9dd2db95b99fb9f9db01,0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,0,0,0,0,17,276
7271c7ff35b74b7fa0bb9dd2db95b99fb9f9db01,93cfb02acb13b74198b8e0ab72f039313ecf9f1f,1,0,0,0,28,495
7271c7ff35b74b7fa0bb9dd2db95b99fb9f9db01,9e56521b4b79a90cfae63c658ed2ecb67acebfca,1,0,0,0,8,194
7271c7ff35b74b7fa0bb9dd2db95b99fb9f9db01,4405b78d6059e536c36974088a8ed4d9f0f29898,0,0,1,1,49,32239
7271c7ff35b74b7fa0bb9dd2db95b99fb9f9db01,52109986881e77ba2f7a2e3dfe39f2f842732f16,0,0,0,0,41,3201
7271c7ff35b74b7fa0bb9dd2db95b99fb9f9db01,22f721dbf23cf5ce9e3ded9bcfb65a3894cc0f8c,0,1,0,0,2,1518
c4319e678f693d5fbc49bd357ded1c8f951476e9,98500d70a8cf25af4bab80526fd128ccdc36ceeb,0,1,0,0,2,1518
c4319e678f693d5fbc49bd357ded1c8f951476e9,4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,0,0,0,0,17,276
c4319e678f693d5fbc49bd357ded1c8f951476e9,99cef996c788755af95a0a614d7154a30928d4b9,0,0,0,0,41,3201
c4319e678f693d5fbc49bd357ded1c8f951476e9,8be979d9aef606f2a196a2addcf80473d571185b,1,0,0,0,8,194
c4319e678f693d5fbc49bd357ded1c8f951476e9,300d4608f2504e3e4a02a13b6c6000b52c436975,1,0,0,0,28,495
c4319e678f693d5fbc49bd357ded1c8f951476e9,fa2a0338d3f8b1c3a1d75bff39ff42e436cee0dc,0,0,0,0,39,103
c4319e678f693d5fbc49bd357ded1c8f951476e9,e071a3f6c06f41068ad17134189a4ac3073ef76b,0,0,1,1,49,32239
f3cd4206b8f65048c332ccf2274fb976cfebf08c,cc0b4c3b62367a2aebe5fc1f4d0ed4b97e9c2ac9,0,1,1,1,41,1548
2b63e68bbfebc370aa6f2d542419a6e5680f33c5,dd519206a684c772a4a06ceecc87c665ad09d8be,0,1,1,1,41,1548
6ff4388ffa56fcf2fb398bd893a79f008af7efdc,158ea66c6c6653a033f884f13dc082046a58f74a,0,0,0,0,31,1261
6ff4388ffa56fcf2fb398bd893a79f008af7efdc,0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,0,0,0,0,23,276
6ff4388ffa56fcf2fb398bd893a79f008af7efdc,cc4b78d59f566ff43881f57797a16ce45eb1b80e,0,0,0,0,4,8591
6ff4388ffa56fcf2fb398bd893a79f008af7efdc,93cfb02acb13b74198b8e0ab72f039313ecf9f1f,1,0,0,0,34,495
6ff4388ffa56fcf2fb398bd893a79f008af7efdc,658b5b414afd7ec4d73d2b0140037778c66c18d1,0,0,0,0,25,31
6ff4388ffa56fcf2fb398bd893a79f008af7efdc,25b12b8839be4fc5a051656aad82870c083cce4d,0,0,0,0,21,58
6ff4388ffa56fcf2fb398bd893a79f008af7efdc,1a01afab238cbf48331559f4be4b20f9027c53b4,0,0,0,0,32,630
